page_id,page_title,view_count,protection_level,protection_expiry,page_length,page_id_scrapped,number_page_watchers,number_page_watchers_recent_edits,number_of_redirects,page_views_past_30days,total_edits,recent_number_of_edits,number_distinct_authors,number_categories
1964436,Brian Hayles,26424,unprotected,,5321,1964436,25,14,1,235,92,0,0,10
9524063,Politics of New Brunswick,55344,unprotected,,18752,9524063,25,14,2,781,100,0,0,10
1071047,T. J. Hamblin,8767,unprotected,,4400,1071047,25,14,7,27,102,0,0,10
6960860,Louis Calabro,13940,unprotected,,12189,6960860,25,14,0,37,103,0,0,10
43636003,Ji Liu (pianist),28049,unprotected,,11407,43636003,25,14,2,74,106,0,0,10
15406859,Austin Chick,2167045,unprotected,,6641,15406859,25,14,0,16345,113,0,0,10
4944329,Katherine Hastings,7071,unprotected,,6612,4944329,25,14,0,22,114,0,0,10
1866729,Tup Scott,17785,unprotected,,24828,1866729,25,14,2,86,114,0,0,10
13997539,Battle of Osuchy,40296,unprotected,,14385,13997539,25,14,1,276,114,0,0,10
40846275,Technothlon,58232,unprotected,,16424,40846275,25,14,0,815,115,0,0,10
39011991,William Bruce Ellis Ranken,36756,unprotected,,7321,39011991,25,14,0,523,119,0,0,10
1411561,Silent Drive,20546,unprotected,,2537,1411561,25,14,5,125,119,0,0,10
13977513,Buffer strip,116756,unprotected,,15031,13977513,25,14,2,804,119,0,0,10
177965,Rakkestad,24891,unprotected,,9936,177965,25,14,2,227,120,0,0,10
178045,Nord-Fron,33147,unprotected,,8604,178045,25,14,2,127,122,0,0,10
3298639,Rescue Me (You Me at Six song),18817,unprotected,,4881,3298639,25,14,1,115,125,0,0,10
6426156,Hexachlorophosphazene,71701,unprotected,,22453,6426156,25,14,11,1879,125,0,0,10
1068814,Joe L. Evins,42664,unprotected,,9497,1068814,25,14,4,401,127,0,0,10
4252699,Methoprene,158675,unprotected,,5757,4252699,25,14,9,1116,128,0,0,10
13318607,Christopher Foxley-Norris,24030,unprotected,,10151,13318607,25,14,4,162,132,0,0,10
19671702,"Maurice Peston, Baron Peston",140900,unprotected,,7165,19671702,25,14,4,1462,132,0,0,10
5292677,Tauranga Intermediate,11941,unprotected,,5136,5292677,25,14,0,55,139,0,0,10
41147323,Angelo Frattini,7502,unprotected,,7501,41147323,25,14,2,20,148,0,0,10
10496881,List of impact craters in North America,298213,unprotected,,16431,10496881,25,14,4,3901,149,0,0,10
2710041,Utopia Banished,133608,unprotected,,6734,2710041,25,14,1,1557,150,0,0,10
33890562,Montessori High School at University Circle,21998,unprotected,,12598,33890562,25,14,0,44,154,0,0,10
914836,John Ellis (executioner),171184,unprotected,,7627,914836,25,14,0,1751,157,0,0,10
13122992,Rise to Power (Rick Ross album),36656,unprotected,,4709,13122992,25,14,1,229,157,0,0,10
4851754,Almaty Central Stadium,55282,unprotected,,15968,4851754,25,14,2,1439,174,0,0,10
9719883,Azercell,64752,unprotected,,3989,9719883,25,14,0,565,181,0,0,10
7381114,Education in Kentucky,61985,unprotected,,40814,7381114,25,14,6,142,184,0,0,10
42280215,Australia at the 2014 Summer Youth Olympics,14403,unprotected,,77550,42280215,25,14,0,159,187,0,0,10
1589070,Bank of Taiwan,101156,unprotected,,6999,1589070,25,14,3,969,203,0,0,10
42648726,Muhammad Muslehuddin Siddiqui,29431,unprotected,,4536,42648726,25,14,0,189,215,0,0,10
4194548,1935 Quetta earthquake,134378,unprotected,,11689,4194548,30,4,3,2004,231,0,0,10
758247,John Francis O'Hara,46556,unprotected,,16829,758247,25,14,5,372,233,0,0,10
22947828,Dera Sach Khand,56904,unprotected,,28855,22947828,25,14,2,638,235,0,0,10
9482410,New England Quarter,30779,unprotected,,61021,9482410,25,14,1,116,261,0,0,10
7455693,Billy Ward and his Dominoes,141187,unprotected,,23181,7455693,25,14,9,1752,265,0,0,10
40803169,DJ Playero,160425,unprotected,,11108,40803169,25,14,7,1051,299,0,0,10
872631,Medieval commune,258744,unprotected,,17432,872631,60,3,12,2642,305,0,0,10
1049990,Central Railroad of New Jersey,194241,unprotected,,15720,1049990,33,4,11,2170,326,0,0,10
2002674,The Misunderstood,81623,unprotected,,11602,2002674,25,14,1,922,393,0,0,10
18626487,Biomedical waste,1502315,unprotected,,31525,18626487,42,7,4,14956,415,0,0,10
1625925,People's Court (Germany),375646,unprotected,,28754,1625925,62,11,5,5500,436,0,0,10
484242,Swisscom,357266,unprotected,,28429,484242,25,14,9,2999,436,0,0,10
141496,Depth charge,1158576,unprotected,,28660,141496,108,18,19,11885,542,0,0,10
584845,Dan Haggerty,1725750,unprotected,,15306,584845,48,6,0,13062,599,0,0,10
5314460,List of middle schools in England,118973,unprotected,,51495,5314460,25,14,2,1419,698,0,0,10
3384211,Canada at the 2006 Winter Olympics,94762,unprotected,,97161,3384211,25,14,0,3097,896,0,0,10
1180662,Pocono Mountains,1555831,unprotected,,62439,1180662,87,6,6,14800,1131,0,0,10
14871788,Vanessa Beauchaints,7727,unprotected,,1159,14871788,25,14,0,20,31,1,1,10
4297133,Gordon Slemon,5720,unprotected,,4158,4297133,25,14,2,17,34,1,1,10
5678569,Lollar,25323,unprotected,,1428,5678569,25,14,0,160,39,1,1,10
15845359,"Meilhan, Landes",5431,unprotected,,1707,15845359,25,14,0,12,46,1,1,10
43007087,Vadgam (Vidhan Sabha constituency),55804,unprotected,,6593,43007087,25,14,2,360,47,1,1,10
4380678,Obermoschel,13519,unprotected,,6624,4380678,25,14,0,73,49,1,1,10
35992681,Hyperestrogenism,179022,unprotected,,4625,35992681,25,14,2,1504,50,1,1,10
17667209,Bible translations into Armenian,32657,unprotected,,2867,17667209,25,14,3,349,59,1,1,10
9950939,Pelu Taele,9730,unprotected,,6819,9950939,25,14,3,44,65,1,1,10
17564700,Tirabin al-Sana,12171,unprotected,,9117,17564700,25,14,2,105,67,1,1,10
1229196,Baden Teague,11523,unprotected,,3810,1229196,25,14,0,30,68,1,1,10
3175078,Le Mont-Dore (New Caledonia),27562,unprotected,,4061,3175078,25,14,2,191,80,1,1,10
17062169,Tony Oden,35307,unprotected,,7774,17062169,25,14,0,261,85,1,1,10
1765812,Queenborough railway station,20826,unprotected,,10910,1765812,25,14,1,136,87,1,1,10
39439111,Alistair Brammer,205964,unprotected,,7131,39439111,25,14,0,2524,92,1,1,10
23096872,Popular Songs (Yo La Tengo album),39691,unprotected,,9884,23096872,25,14,1,455,120,1,1,10
12916976,William Cunliffe Brooks,10569,unprotected,,8492,12916976,25,14,2,70,125,1,1,10
3940288,Allen I. Olson,26198,unprotected,,5958,3940288,25,14,1,216,130,1,1,10
31156836,Rain Rain Come Again,116173,unprotected,,5667,31156836,25,14,0,1699,130,1,1,10
20919132,Fishing industry in Russia,107344,unprotected,,28195,20919132,25,14,1,468,131,1,1,10
34455168,Julia Dolgorukova,15544,unprotected,,13745,34455168,25,14,0,75,145,1,1,10
17337082,Space Jam (video game),115995,unprotected,,8801,17337082,25,14,1,3326,177,1,1,10
154961,Shy FX,191690,unprotected,,11813,154961,25,14,15,2349,229,1,1,10
641540,Austin Rover Group,133972,unprotected,,18674,641540,25,14,5,1445,236,1,1,10
39053925,Midleton CBS Secondary School,17707,unprotected,,6722,39053925,25,14,0,158,260,1,1,10
30865182,Dr. Dre Presents the Aftermath,591072,unprotected,,11802,30865182,25,14,10,5610,263,1,1,10
4721808,Rothschild banking family of France,410618,unprotected,,23251,4721808,74,4,6,4679,267,1,1,10
10805870,Greenland in World War II,234286,unprotected,,21864,10805870,33,3,6,2054,344,1,1,10
108852,"Somers, Connecticut",89607,unprotected,,16065,108852,25,14,5,1156,354,1,1,10
1104661,"Littleborough, Greater Manchester",115909,unprotected,,15759,1104661,25,14,2,1349,419,1,1,10
540932,Pontiac Bonneville,1213082,unprotected,,69068,540932,70,12,1,14564,1030,1,1,10
80293,Botifarra,199854,unprotected,,5255,80293,25,14,3,1736,153,2,1,10
2128025,Croft (land),461908,unprotected,,5309,2128025,44,5,15,5033,189,2,2,10
4662826,Drug Testing (The Office),163238,unprotected,,13691,4662826,25,14,1,1463,249,2,2,10
10080838,Artimus Pyle,1393236,unprotected,,18519,10080838,25,14,2,10826,450,2,2,10
3450041,"Jawaharlal Nehru Technological University, Kakinada",181057,unprotected,,4926,3450041,25,14,8,3735,545,2,1,10
48806120,List of wealthiest families,3097118,unprotected,,61852,48806120,138,22,4,44901,1053,3,3,10
879119,The House of Mirth,614963,unprotected,,63628,879119,43,8,4,7643,1216,3,3,10
474278,Unreal Tournament 2004,365607,unprotected,,27878,474278,76,5,18,4202,1526,3,1,10
18530865,Mohamed Noor,45424,unprotected,,8859,18530865,25,14,0,266,76,4,2,10
18377488,Zhang Xin,155087,unprotected,,18892,18377415,42,7,10,2398,371,4,3,10
40914718,Mridula Warrier,140492,unprotected,,18707,40914718,25,14,0,1432,430,4,2,10
491484,Paper machine,470483,unprotected,,45705,491484,62,7,7,4075,637,4,2,10
3587920,SALEM-Immanuel Lutheran College,8293,unprotected,,7681,3587920,25,14,3,108,115,6,3,10
1656672,Anno Mundi,681306,unprotected,,29356,1656672,170,17,5,11180,523,6,4,10
42431269,Indu Malhotra,250470,unprotected,,15207,42431269,25,14,0,2516,152,11,2,10
32987765,"Ban Pao, Lampang",5509,unprotected,,1860,32987765,25,14,0,11,8,0,0,11
23932436,Khashamir,4181,unprotected,,2700,23932436,25,14,0,14,9,0,0,11
33680778,Gangyao Subdistrict,4740,unprotected,,4548,33680778,25,14,0,8,15,0,0,11
45453515,Donald Kachamba,7470,unprotected,,3978,45453515,25,14,0,39,17,0,0,11
34526763,Sau Reservoir,16867,unprotected,,3036,34526763,25,14,2,273,18,0,0,11
28317007,Rissoina costata,3682,unprotected,,1833,28317007,25,14,1,8,19,0,0,11
28546984,Adolphe Bartels,4760,unprotected,,1370,28546984,25,14,0,4,19,0,0,11
39882643,Bruno Masure,14491,unprotected,,3422,39882643,25,14,0,95,20,0,0,11
21331356,Forrest White,18856,unprotected,,1442,21331356,25,14,0,88,21,0,0,11
4987984,"Herborn, Luxembourg",6733,unprotected,,562,4987984,25,14,0,20,21,0,0,11
7453513,"Solum, Norway",12789,unprotected,,2204,7453513,25,14,0,41,22,0,0,11
41695553,Music Factory,13828,unprotected,,2126,41695553,25,14,0,63,22,0,0,11
18116160,Newton Reigny,8978,unprotected,,2172,18116160,25,14,0,85,23,0,0,11
14719116,"Oberneukirchen, Austria",7654,unprotected,,2772,14719116,25,14,0,29,24,0,0,11
31359717,William Cuming,7091,unprotected,,3419,31359717,25,14,2,6,25,0,0,11
894629,"Omonogawa, Akita",3441,unprotected,,4360,894629,25,14,0,8,27,0,0,11
3562651,The Hunkies,9782,unprotected,,1496,3562651,25,14,0,11,27,0,0,11
11694229,Casper Reardon,14088,unprotected,,2269,11694229,25,14,0,60,28,0,0,11
20259544,Claude Haut,8435,unprotected,,864,20259544,25,14,0,7,28,0,0,11
5729217,Museum of Man and Nature,17239,unprotected,,1923,5729217,25,14,1,104,29,0,0,11
14509893,Wendy Scott,11847,unprotected,,1136,14509893,25,14,0,89,30,0,0,11
30326838,Virginie Dedieu,14811,unprotected,,6212,30326838,25,14,0,518,30,0,0,11
38905103,James Fennelly,10395,unprotected,,2185,38905103,25,14,1,54,30,0,0,11
15770408,Ahmed Rachedi (film director),16440,unprotected,,2182,15770408,25,14,0,78,32,0,0,11
42135742,Jean Benner,19075,unprotected,,4446,42135742,25,14,0,220,33,0,0,11
5794869,"Saint-Prosper-de-Champlain, Quebec",8297,unprotected,,7066,5794869,25,14,6,23,35,0,0,11
12031338,Hugo Liepmann,15790,unprotected,,3752,12031338,25,14,1,66,35,0,0,11
18816248,Grynet Molvig,31515,unprotected,,3581,18816248,25,14,1,280,35,0,0,11
30879464,Thomas Fale,7351,unprotected,,2180,30879464,25,14,1,14,35,0,0,11
6116461,Apalachicola Historic District,7691,unprotected,,2181,6116461,25,14,0,20,38,0,0,11
27335537,"Cape Academy of Mathematics, Science and Technology",20666,unprotected,,7320,27335537,25,14,0,160,38,0,0,11
13161135,Villamayor de los Montes,8538,unprotected,,1996,13161135,25,14,2,19,41,0,0,11
23103875,Sebastian Petrycy,13804,unprotected,,5032,23103875,25,14,0,71,45,0,0,11
5130750,Sobotka,15964,unprotected,,3807,5130750,25,14,0,90,46,0,0,11
15930627,Antoingt,7040,unprotected,,2759,15930627,25,14,0,14,46,0,0,11
15703784,Platinum (Casiopea album),14746,unprotected,,6379,15703784,25,14,0,93,48,0,0,11
1499485,River Laune,17259,unprotected,,6477,1499485,25,14,0,134,49,0,0,11
8748209,Pierre Leemans,18018,unprotected,,3868,8748209,25,14,3,59,49,0,0,11
9750415,Mae Taeng District,19889,unprotected,,7259,9750415,25,14,1,139,49,0,0,11
47746855,Olga Andrino,7073,unprotected,,9585,47746855,25,14,0,11,49,0,0,11
10847146,R. Paul Robertson,11000,unprotected,,2345,10847146,25,14,0,117,52,0,0,11
22906178,Elizabeth Kuti,8010,unprotected,,4204,22906178,25,14,1,27,53,0,0,11
5159429,"Tiaro, Queensland",29970,unprotected,,7828,5159429,25,14,1,370,54,0,0,11
33925878,Battista Sforza,53448,unprotected,,5664,33925878,25,14,3,503,59,0,0,11
6816709,Nicolosi,58941,unprotected,,2658,6816709,25,14,0,428,62,0,0,11
16670608,Archie Fire Lame Deer,24401,unprotected,,5973,16670608,25,14,0,272,62,0,0,11
2479298,Svema,47324,unprotected,,3952,2479298,25,14,0,383,63,0,0,11
29145507,San Bernardino Community College District,24355,unprotected,,4852,29145507,25,14,1,98,63,0,0,11
2628892,Timbrel,127362,unprotected,,3664,2628892,25,14,3,924,64,0,0,11
2876164,Ataun,17824,unprotected,,2839,2876164,25,14,0,77,65,0,0,11
1537239,Jingū-mae Station,10083,unprotected,,5811,1537239,25,14,2,55,66,0,0,11
22276792,Zhao Yiman,20456,unprotected,,4340,22276792,25,14,3,218,73,0,0,11
6292419,San Giovanni in Fiore,46258,unprotected,,2629,6292419,25,14,1,429,74,0,0,11
23436399,JNR Class EF65,43616,unprotected,,15856,23436399,25,14,2,461,75,0,0,11
26617716,Blackhole (band),26648,unprotected,,3782,26617716,25,14,1,211,75,0,0,11
9052233,Octahvia,32126,unprotected,,3181,9052233,25,14,2,332,78,0,0,11
17846251,Mimi Gross,16021,unprotected,,4340,17846251,25,14,0,103,78,0,0,11
3950424,Ataf Khawaja,10619,unprotected,,3677,3950424,25,14,0,28,79,0,0,11
15368536,Tevita Taumoepeau,9825,unprotected,,5077,15368536,25,14,0,39,79,0,0,11
16742651,Alex Brunner,10964,unprotected,,10610,16742651,25,14,0,88,79,0,0,11
17767376,Emilio Terry,19418,unprotected,,7910,17767376,25,14,0,130,81,0,0,11
12221026,El-B,44081,unprotected,,3486,12221026,25,14,0,282,84,0,0,11
4817092,Mariano Baptista,18500,unprotected,,6471,4817092,25,14,1,73,85,0,0,11
2505806,Ernst Hofbauer,36781,unprotected,,4521,2505806,25,14,0,352,87,0,0,11
16749857,Colin Lewis,19741,unprotected,,6570,16749857,25,14,0,121,88,0,0,11
2365141,Bywell,20882,unprotected,,7279,2365141,25,14,1,181,90,0,0,11
1160658,Makio Inoue,41065,unprotected,,8909,1160658,25,14,1,321,93,0,0,11
1416708,Resolute Bay,86619,unprotected,,6336,1416708,25,14,1,506,97,0,0,11
17501340,TV-3 (Russia),53514,unprotected,,5473,17501340,25,14,1,306,100,0,0,11
261037,Oea,72373,unprotected,,12700,261037,25,14,2,482,101,0,0,11
682842,Split the Difference,35223,unprotected,,4628,682842,25,14,8,254,105,0,0,11
19933266,Silvery,22599,unprotected,,11631,19933266,25,14,1,114,107,0,0,11
20575536,Reliability (semiconductor),58253,unprotected,,9620,20575536,25,14,0,561,107,0,0,11
49942269,Verlag Harri Deutsch,23707,unprotected,,28011,49942269,25,14,28,72,109,0,0,11
14165458,Roman Catholic Diocese of Tournai,19075,unprotected,,15255,14165458,25,14,8,119,114,0,0,11
37815274,Albert Hertzog,43594,unprotected,,35577,37815274,25,14,0,742,115,0,0,11
5516669,"Wyn Roberts, Baron Roberts of Conwy",17521,unprotected,,6153,5516669,25,14,5,124,115,0,0,11
36671975,Brett Epstein,19457,unprotected,,14221,36671975,25,14,0,273,119,0,0,11
1561804,Rabbit Brown,27801,unprotected,,5003,1561804,25,14,2,112,122,0,0,11
39183423,Frigide Barjot,31075,unprotected,,7531,39183423,25,14,0,269,128,0,0,11
1839301,Alaric Jacob,34744,unprotected,,10472,1839301,25,14,1,289,130,0,0,11
1651201,"Eidsvold, Queensland",52333,unprotected,,10225,1651201,25,14,0,488,132,0,0,11
11143202,Ullasa Paravaigal,132856,unprotected,,7790,11143202,25,14,2,1955,135,0,0,11
7737864,Phi Delta Kappa,72911,unprotected,,4558,7737864,25,14,6,467,138,0,0,11
23279734,Doug Menuez,10106,unprotected,,9151,23279734,25,14,1,34,143,0,0,11
194838,Foundling Museum,111509,unprotected,,11417,194838,25,14,1,891,159,0,0,11
1733303,"City Hall, Cardiff",65639,unprotected,,13135,1733303,25,14,2,346,165,0,0,11
2873440,Matthew Norman,205852,unprotected,,18424,2873440,25,14,1,2633,166,0,0,11
15438922,Black Rock Forest,44091,unprotected,,37914,15438922,25,14,1,243,170,0,0,11
4970011,"Ghum, West Bengal",144334,unprotected,,18250,4970011,25,14,2,790,175,0,0,11
10506361,Mario Muscat,16059,unprotected,,10242,10506361,25,14,0,140,180,0,0,11
5463341,Abstract Rude,81174,unprotected,,7462,5463341,25,14,3,544,182,0,0,11
4446322,Catalina Airport,122219,unprotected,,12083,4446322,25,14,2,1340,183,0,0,11
1078126,Patrick Chapman,20713,unprotected,,7601,1078126,25,14,0,56,185,0,0,11
4493435,Federal National Council,236536,unprotected,,13324,4493435,25,14,5,3022,186,0,0,11
149789,The Jolson Story,154436,unprotected,,14011,149789,25,14,2,1573,190,0,0,11
97452,"Miller County, Arkansas",93153,unprotected,,60369,97452,25,14,4,1343,204,0,0,11
2038433,Lister Storm,171591,unprotected,,16417,2038433,25,14,1,1838,209,0,0,11
2224725,Dunlea Centre,21091,unprotected,,13215,2224725,25,14,2,246,214,0,0,11
15972703,German Universities Excellence Initiative,274998,unprotected,,23391,15972703,42,6,4,2895,226,0,0,11
2189912,Westbury-on-Trym,79529,unprotected,,13466,2189912,25,14,5,631,244,0,0,11
38986313,See You Again (Carrie Underwood song),86718,unprotected,,12117,38986313,25,14,0,519,269,0,0,11
526462,The Heartbreakers,458343,unprotected,,22880,526462,37,3,7,5257,342,0,0,11
336969,A5 road (Great Britain),236184,unprotected,,15980,336969,37,5,3,3873,409,0,0,11
39337982,Pino Rucher,36069,unprotected,,33662,39337982,25,14,1,158,422,0,0,11
2848330,Luciano Galletti,88523,unprotected,,14149,2848330,25,14,2,807,521,0,0,11
24647321,Bannerman High School,29424,unprotected,,10546,24647321,25,14,0,269,683,0,0,11
126747,"Massapequa, New York",649559,unprotected,,19771,126747,43,4,8,7906,1380,0,0,11
39754178,Odai Station (Tokyo),5389,unprotected,,1404,39754178,25,14,0,16,19,1,1,11
38093864,Abraham Portal,6265,unprotected,,3553,38093864,25,14,0,16,20,1,1,11
11919152,Eleven Songs (album),7721,unprotected,,2192,11919152,25,14,0,18,23,1,1,11
25751643,Kassemba Station,6005,unprotected,,4831,25751643,25,14,1,12,31,1,1,11
35800464,Jaman Lal Sharma,10010,unprotected,,4203,35800464,25,14,1,430,52,1,1,11
22898725,Tsuen Wan Plaza,25501,unprotected,,4573,22898725,25,14,0,145,54,1,1,11
5672475,Steinbach (Taunus),35127,unprotected,,9418,5672475,25,14,0,187,60,1,1,11
21359987,Post Tower,52889,unprotected,,4301,21359987,25,14,0,523,65,1,1,11
31040974,Erich Klibansky,10415,unprotected,,4959,31040974,25,14,0,31,69,1,1,11
30296571,Donna High School,34576,unprotected,,15216,30296571,25,14,1,179,91,1,1,11
859839,Chaponost,17338,unprotected,,2082,859839,25,14,0,70,97,1,1,11
35725466,Elaha Soroor,23329,unprotected,,4627,35725466,25,14,1,634,116,1,1,11
26470738,"Flying Division, Air Training Command",18963,unprotected,,35459,26470738,25,14,5,77,143,1,1,11
6132954,Gashadokuro,655597,unprotected,,5876,6132954,59,13,0,16020,220,1,1,11
8426318,Four Pillars of Destiny,272638,unprotected,,10524,8426318,65,5,26,3819,271,1,1,11
530824,Fred Kavli,65787,unprotected,,19845,530824,25,14,0,572,273,1,1,11
11945311,Medical school in the United States,445101,unprotected,,40007,11945311,45,6,7,5178,409,1,1,11
39630312,Live at Montreux 2012,58444,unprotected,,3200,39630312,25,14,0,922,44,2,2,11
3763340,Joseph A. McCartin,12093,unprotected,,8654,3763340,25,14,1,71,61,2,1,11
31998844,Bianca Knight,65464,unprotected,,4512,31998844,25,14,0,3658,92,2,2,11
12027400,Legal document assistant,91347,unprotected,,22738,12027400,25,14,0,382,180,2,2,11
17870285,Ces Drilon,109434,unprotected,,24915,17870285,25,14,1,3219,288,2,1,11
20784195,London Letters,21881,unprotected,,13467,20784195,25,14,2,87,55,4,3,11
46973118,Yuumi Shida,62970,unprotected,,6664,46973118,25,14,0,413,52,5,2,11
20963207,M. C. Rajah,78597,unprotected,,10092,20963207,25,14,1,1912,172,8,2,11
176595,Knott's Berry Farm,1596440,unprotected,,74297,176595,144,15,13,21410,2877,8,6,11
6340471,Yew Chung International School,64669,unprotected,,10113,6340471,25,14,6,851,507,11,6,11
423161,Billboard Hot 100,12163109,autoconfirmed, infinity,30003,423161,345,48,55,119464,3378,11,6,11
1914,Antimicrobial resistance,1461174,unprotected,,134624,1914,263,22,29,8333,3393,30,13,11
44504711,Adam Baal Shem,11258,unprotected,,5273,44504711,25,14,0,212,58,40,2,11
42296875,John Martin (bibliographer),6171,unprotected,,5086,42296875,25,14,0,7,12,0,0,12
27163055,Nong Chom,4656,unprotected,,2816,27163055,25,14,0,49,12,0,0,12
31575897,Than Thong,5666,unprotected,,2540,31575897,25,14,0,11,12,0,0,12
42632059,German Society of Surgery,7407,unprotected,,903,42632059,25,14,2,17,12,0,0,12
22451971,Adavinagenahalli,4793,unprotected,,3300,22451971,25,14,0,9,14,0,0,12
46823658,Thomas James Mulvany,5944,unprotected,,3391,46823658,25,14,0,29,17,0,0,12
32827933,Jerangle,10387,unprotected,,2873,32827933,25,14,1,54,20,0,0,12
23626403,Žďár nad Metují,5135,unprotected,,3405,23626403,25,14,1,13,21,0,0,12
17323273,In the Margins,10492,unprotected,,3277,17323273,25,14,0,52,21,0,0,12
18019529,Tsuruhara Station,4635,unprotected,,3049,18019529,25,14,0,10,23,0,0,12
28647811,Joseph Franz Auersperg,8374,unprotected,,998,28647811,25,14,1,49,24,0,0,12
9759370,Gadolinium oxysulfide,47383,unprotected,,5950,9759370,25,14,2,355,27,0,0,12
24217535,International Bagpipe Museum,8999,unprotected,,2394,24217535,25,14,0,16,27,0,0,12
6082199,Eusebio Asquerino,5352,unprotected,,1338,6082199,25,14,0,8,30,0,0,12
8774881,Raymond D. Fogelson,11112,unprotected,,4303,8774881,25,14,2,37,31,0,0,12
24431184,Jacob Willemsz Delff,8676,unprotected,,2021,24431184,25,14,1,45,32,0,0,12
860775,"Kameda, Niigata",7851,unprotected,,4544,860775,25,14,0,19,33,0,0,12
13641026,Kasagi Station,6661,unprotected,,3965,13641026,25,14,0,11,33,0,0,12
17473920,Livingston Hall,6426,unprotected,,2296,17473920,25,14,0,16,33,0,0,12
13640978,Tsukigaseguchi Station,4445,unprotected,,4117,13640978,25,14,0,11,34,0,0,12
20495056,Form Activity Motion,7114,unprotected,,1932,20495056,25,14,0,17,36,0,0,12
13157830,Cervatos de la Cueza,7762,unprotected,,2272,13157830,25,14,3,59,37,0,0,12
37640331,I Kill,10713,unprotected,,2688,37640331,25,14,2,84,39,0,0,12
21793171,8-Azaguanine,23469,unprotected,,5896,21793171,25,14,8,67,39,0,0,12
13960529,Ernest Francillon,10190,unprotected,,705,13960529,25,14,0,50,40,0,0,12
21090972,Derrybrien,9763,unprotected,,2610,21090972,25,14,0,37,42,0,0,12
28718567,Robert Hill (musician),26815,unprotected,,5096,28718567,25,14,0,147,44,0,0,12
27485183,Willem van den Hout,8800,unprotected,,8807,27485183,25,14,1,40,45,0,0,12
4003621,Aloysius Gottifredi,9091,unprotected,,1434,4003621,25,14,2,49,46,0,0,12
2647378,Tessy-sur-Vire,8586,unprotected,,1731,2647378,25,14,0,23,47,0,0,12
38338161,Cadmium tetrafluoroborate,11861,unprotected,,16599,38338161,25,14,0,30,51,0,0,12
36855660,Teatro de Arena,11313,unprotected,,8683,36855660,25,14,0,64,51,0,0,12
39308910,Roger M. Buergel,9536,unprotected,,5335,39308910,25,14,1,29,51,0,0,12
28901711,Slow (Rumer song),23931,unprotected,,3896,28901711,25,14,0,176,52,0,0,12
15824338,Canville-la-Rocque,9227,unprotected,,1621,15824338,25,14,0,16,52,0,0,12
28497327,Solomiia Pavlychko,7210,unprotected,,4795,28497327,25,14,4,40,54,0,0,12
31026684,Carlos Orellana,40297,unprotected,,4992,31026684,25,14,0,295,54,0,0,12
19838006,Ed Lincoln,21385,unprotected,,12707,19838006,25,14,0,100,55,0,0,12
6705787,San Paolo d'Argon,10355,unprotected,,4749,6705787,25,14,2,45,56,0,0,12
