page_id,page_title,view_count,protection_level,protection_expiry,page_length,number_page_watchers,number_page_watchers_recent_edits,number_of_redirects,page_views_past_30days,total_edits,recent_number_of_edits,number_distinct_authors,number_categories,protection_expiry,protection_expiry_date,protection_expiry_time,protection_duration_days,timestamp,protection_expiry_flag
737725,Alucard (Castlevania),1140139,autoconfirmed,,11219,Fewer than 30 watchers,,2,1233,271,0,0,9, 2021-10-07T08:06:38Z, 2021-10-07,08:06:38Z,48, 2021-08-20,0
3261073,Alvin McKinley,15603,autoconfirmed,,10356,Fewer than 30 watchers,,4,3024,712,8,4,15, 2021-10-07T14:59:25Z, 2021-10-07,14:59:25Z,48, 2021-08-20,0
9078945,Alyssa,292478,autoconfirmed,,6867,Fewer than 30 watchers,,10,1630,197,1,1,4, 2021-10-07T17:25:16Z, 2021-10-07,17:25:16Z,48, 2021-08-20,0
18914017,Alzheimer's disease,10477095,autoconfirmed,,40,Fewer than 30 watchers,,0,9,15,0,0,, 2021-10-07T17:32:37Z, 2021-10-07,17:32:37Z,48, 2021-08-20,0
25156260,Amaan Ali Khan,145800,autoconfirmed,,56260,39,23,9,5389,669,0,0,5, 2021-10-07T21:11:06Z, 2021-10-07,21:11:06Z,48, 2021-08-20,0
25433458,Aluminum,791695,autoconfirmed,,4810,Fewer than 30 watchers,,2,499,115,0,0,7, 2021-10-07T13:35:48Z, 2021-10-07,13:35:48Z,48, 2021-08-20,0
51335,Amartya Sen,4163138,autoconfirmed,,12183,40,29,5,8658,522,2,2,7, 2021-10-08T07:45:32Z, 2021-10-08,07:45:32Z,49, 2021-08-20,0
90451,Amazon (company),20056317,autoconfirmed,,50149,68,34,40,256587,1368,123,16,5, 2021-10-08T14:48:58Z, 2021-10-08,14:48:58Z,49, 2021-08-20,0
1361070,Amarinder Singh,1879530,autoconfirmed,,115285,447,43,7,257197,7954,5,5,25, 2021-10-08T06:51:03Z, 2021-10-08,06:51:03Z,49, 2021-08-20,0
3547628,Ambareesh,1878317,autoconfirmed,,19275,187,25,12,12444,1715,17,9,10, 2021-10-08T16:17:31Z, 2021-10-08,16:17:31Z,49, 2021-08-20,0
6845315,Amauri,293371,autoconfirmed,,76507,171,16,3,63802,3776,3,3,33, 2021-10-08T09:30:53Z, 2021-10-08,09:30:53Z,49, 2021-08-20,0
7715411,Amazing,156075,autoconfirmed,,45079,Fewer than 30 watchers,,1,2211,409,0,0,5, 2021-10-08T09:31:16Z, 2021-10-08,09:31:16Z,49, 2021-08-20,0
10784468,Amber Heard,30138387,autoconfirmed,,8619,Fewer than 30 watchers,,1,9680,258,1,1,11, 2021-10-08T20:08:48Z, 2021-10-08,20:08:48Z,49, 2021-08-20,0
14116726,Amanda Knox,10191486,autoconfirmed,,30895,235,49,6,50494,1878,11,7,28, 2021-10-08T00:26:14Z, 2021-10-08,00:26:14Z,49, 2021-08-20,0
22488385,Amber Rose,13516217,autoconfirmed,,38962,231,21,6,54089,2225,10,1,34, 2021-10-08T22:27:36Z, 2021-10-08,22:27:36Z,49, 2021-08-20,0
24194794,Amber Liu (singer),2672519,autoconfirmed,,3197,Fewer than 30 watchers,,0,1305,578,0,0,6, 2021-10-08T21:21:49Z, 2021-10-08,21:21:49Z,49, 2021-08-20,0
30244608,Amber Portwood,710788,autoconfirmed,,14285,Fewer than 30 watchers,,3,3412,352,11,6,3, 2021-10-08T22:18:29Z, 2021-10-08,22:18:29Z,49, 2021-08-20,0
33121721,Amazon Rainforest,857757,autoconfirmed,,4523,Fewer than 30 watchers,,0,3543,194,0,0,12, 2021-10-08T15:29:07Z, 2021-10-08,15:29:07Z,49, 2021-08-20,0
34797285,Amandla Stenberg,6652816,autoconfirmed,,120825,51,10,2,8868,5266,0,0,6, 2021-10-08T06:26:32Z, 2021-10-08,06:26:32Z,49, 2021-08-20,0
36727487,Amanda Reid,36568,autoconfirmed,,28071,54,11,13,3699,711,1,1,23, 2021-10-08T02:43:17Z, 2021-10-08,02:43:17Z,49, 2021-08-20,0
42009,Amedeo Avogadro,907868,autoconfirmed,,17610,Fewer than 30 watchers,,1,23406,1743,17,4,4, 2021-10-09T15:09:15Z, 2021-10-09,15:09:15Z,50, 2021-08-20,0
664765,Amblin Entertainment,1820864,autoconfirmed,,7370,Fewer than 30 watchers,,1,550,375,5,1,3, 2021-10-09T15:07:47Z, 2021-10-09,15:07:47Z,50, 2021-08-20,0
1456460,Amblimation,344908,autoconfirmed,,18008,Fewer than 30 watchers,,1,40214,323,3,3,8, 2021-10-09T13:22:21Z, 2021-10-09,13:22:21Z,50, 2021-08-20,0
15683529,Amedeo Marchi,7387,autoconfirmed,,8499,70,12,8,2086,1145,17,6,4, 2021-10-09T15:14:42Z, 2021-10-09,15:14:42Z,50, 2021-08-20,0
41701362,Ambika Mohan,700721,autoconfirmed,,10853,Fewer than 30 watchers,,1,3299,414,6,2,6, 2021-10-09T02:16:02Z, 2021-10-09,02:16:02Z,50, 2021-08-20,0
85234,Amelia Earhart,12350371,autoconfirmed,,36548,Fewer than 30 watchers,,3,5134,562,1,1,6, 2021-10-10T20:58:49Z, 2021-10-10,20:58:49Z,51, 2021-08-20,0
1038594,Ameesha Patel,4546163,autoconfirmed,,35768,Fewer than 30 watchers,,3,5201,342,5,2,8, 2021-10-10T19:48:30Z, 2021-10-10,19:48:30Z,51, 2021-08-20,0
46738724,Amer Gojak,142699,autoconfirmed,,68,46,10,0,271,1,0,0,3, 2021-10-10T22:27:25Z, 2021-10-10,22:27:25Z,51, 2021-08-20,0
47318347,America,1162897,autoconfirmed,,18290,47,4,6,7231,2084,1,1,17, 2021-10-10T22:27:25Z, 2021-10-10,22:27:25Z,51, 2021-08-20,0
64674353,America's Frontline Doctors,132200,autoconfirmed,,35861,107,42,1,57571,1579,49,19,19, 2021-10-10T23:42:51Z, 2021-10-10,23:42:51Z,51, 2021-08-20,0
621063,America's Next Top Model,6289109,autoconfirmed,,3226,Fewer than 30 watchers,,1,4104,115,21,17,9, 2021-10-11T01:43:00Z, 2021-10-11,01:43:00Z,52, 2021-08-20,0
1254277,America Ferrera,6720552,autoconfirmed,,28529,62,27,2,456,663,3,2,5, 2021-10-11T20:44:13Z, 2021-10-11,20:44:13Z,52, 2021-08-20,0
4829129,America's Got Talent,10995924,autoconfirmed,,55447,76,25,12,164128,1035,46,22,5, 2021-10-11T01:28:46Z, 2021-10-11,01:28:46Z,52, 2021-08-20,0
15168513,America (disambiguation),471951,autoconfirmed,,12228,120,21,0,35758,887,2,2,9, 2021-10-11T20:22:09Z, 2021-10-11,20:22:09Z,52, 2021-08-20,0
17408159,America's Got Talent (season 3),182491,autoconfirmed,,10804,68,21,11,117095,381,80,45,6, 2021-10-11T01:30:49Z, 2021-10-11,01:30:49Z,52, 2021-08-20,0
19504863,America's Toughest Jobs,42275,autoconfirmed,,27442,53,6,6,5045,1246,1,1,9, 2021-10-11T18:39:45Z, 2021-10-11,18:39:45Z,52, 2021-08-20,0
23089224,America's Next Top Model (season 13),269732,autoconfirmed,,2351,32,10,2,1608,743,26,14,, 2021-10-11T02:36:03Z, 2021-10-11,02:36:03Z,52, 2021-08-20,0
28430520,America's Next Top Model (season 15),241833,autoconfirmed,,17859,Fewer than 30 watchers,,4,85396,170,13,7,8, 2021-10-11T16:16:47Z, 2021-10-11,16:16:47Z,52, 2021-08-20,0
35920919,America's Next Top Model (season 19),407475,autoconfirmed,,97575,161,76,11,422580,2650,41,11,21, 2021-10-11T18:35:17Z, 2021-10-11,18:35:17Z,52, 2021-08-20,0
863,American Civil War,32207673,autoconfirmed,,230151,166,89,35,45787,11559,70,13,11, 2021-10-12T09:29:41Z, 2021-10-12,09:29:41Z,53, 2021-08-20,0
48933,American Correctional Association,72894,autoconfirmed,,91678,139,25,3,23514,4597,9,6,18, 2021-10-12T14:22:36Z, 2021-10-12,14:22:36Z,53, 2021-08-20,0
373930,American Dream,4220027,autoconfirmed,,13205,67,67,3,159447,734,12,9,8, 2021-10-12T16:05:16Z, 2021-10-12,16:05:16Z,53, 2021-08-20,0
1132585,American Flag,405197,autoconfirmed,,53847,184,16,13,132011,2677,30,23,36, 2021-10-12T16:21:15Z, 2021-10-12,16:21:15Z,53, 2021-08-20,0
2938666,American Academy of Financial Management,64658,autoconfirmed,,3103,Fewer than 30 watchers,,0,7186,263,0,0,9, 2021-10-12T00:23:56Z, 2021-10-12,00:23:56Z,53, 2021-08-20,0
5017604,American Gangster (film),5358581,autoconfirmed,,24783,Fewer than 30 watchers,,1,10989,476,2,2,19, 2021-10-12T20:04:36Z, 2021-10-12,20:04:36Z,53, 2021-08-20,0
25790616,American Freedom Party,522449,autoconfirmed,,5386,Fewer than 30 watchers,,0,4283,261,0,0,10, 2021-10-12T17:08:22Z, 2021-10-12,17:08:22Z,53, 2021-08-20,0
38786278,American Cheerleading,1466,autoconfirmed,,15615,Fewer than 30 watchers,,1,1647,123,0,0,4, 2021-10-12T05:00:10Z, 2021-10-12,05:00:10Z,53, 2021-08-20,0
60535294,American Descendants of Slavery,167833,autoconfirmed,,38599,134,18,7,128875,1665,5,4,18, 2021-10-12T15:06:13Z, 2021-10-12,15:06:13Z,53, 2021-08-20,0
771,American Revolutionary War,15950901,autoconfirmed,,72415,66,13,7,5588,2390,0,0,24, 2021-10-13T15:40:06Z, 2021-10-13,15:40:06Z,54, 2021-08-20,0
1973,American Revolution,9617039,autoconfirmed,,23009,31,6,0,4444,1231,14,2,3, 2021-10-13T15:39:58Z, 2021-10-13,15:39:58Z,54, 2021-08-20,0
1159677,American World University,42191,autoconfirmed,,22873,Fewer than 30 watchers,,2,2543,1422,0,0,, 2021-10-13T15:40:23Z, 2021-10-13,15:40:23Z,54, 2021-08-20,0
2281943,American Youth Philharmonic Orchestras,7014,autoconfirmed,,27572,Fewer than 30 watchers,,0,11967,710,10,4,, 2021-10-13T18:37:11Z, 2021-10-13,18:37:11Z,54, 2021-08-20,0
18951490,American football,11142611,autoconfirmed,,13116,192,25,27,32674,1611,9,5,12, 2021-10-13T19:01:40Z, 2021-10-13,19:01:40Z,54, 2021-08-20,0
52007178,American Gigg-olo,76321,autoconfirmed,,36751,250,23,8,56428,3259,0,0,21, 2021-10-13T06:49:43Z, 2021-10-13,06:49:43Z,54, 2021-08-20,0
63217660,American Horror Story: Double Feature,245216,autoconfirmed,,22083,108,20,11,107537,1198,18,4,18, 2021-10-13T12:37:51Z, 2021-10-13,12:37:51Z,54, 2021-08-20,0
2062,Amerigo Vespucci,4324241,autoconfirmed,,45564,157,14,11,33796,1186,1,1,18, 2021-10-14T16:50:15Z, 2021-10-14,16:50:15Z,55, 2021-08-20,0
29833,Americas,7702926,autoconfirmed,,45026,130,22,6,24337,4607,3,3,19, 2021-10-14T16:25:09Z, 2021-10-14,16:25:09Z,55, 2021-08-20,0
204121,Amin al-Husseini,907675,autoconfirmed,,6051,Fewer than 30 watchers,,0,12933,284,0,0,15, 2021-10-14T17:38:09Z, 2021-10-14,17:38:09Z,55, 2021-08-20,0
215140,American imperialism,2353589,autoconfirmed,,22367,43,6,3,1374,380,0,0,19, 2021-10-14T03:04:45Z, 2021-10-14,03:04:45Z,55, 2021-08-20,0
1220214,American lion,1293802,autoconfirmed,,22544,36,7,1,1787,1466,0,0,4, 2021-10-14T14:26:58Z, 2021-10-14,14:26:58Z,55, 2021-08-20,0
1290366,Amir Khan (boxer),8357097,autoconfirmed,,991,Fewer than 30 watchers,,1,18,170,0,0,10, 2021-10-14T18:09:36Z, 2021-10-14,18:09:36Z,55, 2021-08-20,0
5319366,Americans For Fair Taxation,33809,autoconfirmed,,15583,32,5,0,4375,969,1,1,7, 2021-10-14T14:29:39Z, 2021-10-14,14:29:39Z,55, 2021-08-20,0
28165549,Amit Shah,6322000,autoconfirmed,,157485,Fewer than 30 watchers,,8,357,189,4,3,6, 2021-10-14T21:14:26Z, 2021-10-14,21:14:26Z,55, 2021-08-20,0
42093986,Amiram Goldblum,16392,autoconfirmed,,9903,Fewer than 30 watchers,,1,1558,484,0,0,11, 2021-10-14T18:25:25Z, 2021-10-14,18:25:25Z,55, 2021-08-20,0
43445682,Amit Mehta,136823,autoconfirmed,,133404,161,59,7,166648,2042,54,34,16, 2021-10-14T20:21:56Z, 2021-10-14,20:21:56Z,55, 2021-08-20,0
621,Amphibian,4496115,autoconfirmed,,35237,Fewer than 30 watchers,,2,10212,696,2,2,6, 2021-10-15T16:04:32Z, 2021-10-15,16:04:32Z,56, 2021-08-20,0
1828,Amitabh Bachchan,19559351,autoconfirmed,,5837,Fewer than 30 watchers,,0,1063,320,0,0,11, 2021-10-15T08:52:22Z, 2021-10-15,08:52:22Z,56, 2021-08-20,0
2504,Amphetamine,8942999,autoconfirmed,,28211,36,14,3,127325,375,122,68,13, 2021-10-15T13:38:50Z, 2021-10-15,13:38:50Z,56, 2021-08-20,0
939143,Amrita Rao,3965734,autoconfirmed,,72166,79,18,10,7648,1871,8,3,11, 2021-10-15T21:20:23Z, 2021-10-15,21:20:23Z,56, 2021-08-20,0
11824669,Amit Singhal,588231,autoconfirmed,,10054,Fewer than 30 watchers,,1,4127,212,0,0,9, 2021-10-15T00:00:58Z, 2021-10-15,00:00:58Z,56, 2021-08-20,0
34394692,Amrita Vishwa Vidyapeetham,339802,autoconfirmed,,91879,129,28,5,100108,1807,16,13,12, 2021-10-15T23:05:43Z, 2021-10-15,23:05:43Z,56, 2021-08-20,0
40185600,Amrapali Gupta,746423,autoconfirmed,,6612,Fewer than 30 watchers,,3,675,168,0,0,7, 2021-10-15T19:39:01Z, 2021-10-15,19:39:01Z,56, 2021-08-20,0
48969917,Amitabh Kant,548351,autoconfirmed,,16796,43,23,4,46509,568,3,2,13, 2021-10-15T10:52:17Z, 2021-10-15,10:52:17Z,56, 2021-08-20,0
65260678,Among Us,6363828,autoconfirmed,,71,30,19,0,616,1,0,0,3, 2021-10-15T10:52:17Z, 2021-10-15,10:52:17Z,56, 2021-08-20,0
1812,Amway,4829508,autoconfirmed,,136010,167,48,8,189306,2217,21,10,12, 2021-10-16T14:22:30Z, 2021-10-16,14:22:30Z,57, 2021-08-20,0
939583,Amy Winehouse,22614539,autoconfirmed,,47388,313,23,8,22223,1900,12,6,32, 2021-10-16T21:56:37Z, 2021-10-16,21:56:37Z,57, 2021-08-20,0
2731963,Amy Barlow,281730,autoconfirmed,,80027,93,49,4,294632,2195,16,13,16, 2021-10-16T14:32:58Z, 2021-10-16,14:32:58Z,57, 2021-08-20,0
26000816,Amrullah Saleh,183057,autoconfirmed,,240394,150,20,12,22853,3743,29,14,32, 2021-10-16T00:57:55Z, 2021-10-16,00:57:55Z,57, 2021-08-20,0
28985975,Amy Scobee,104283,autoconfirmed,,16462,Fewer than 30 watchers,,0,2231,325,1,1,4, 2021-10-16T18:42:39Z, 2021-10-16,18:42:39Z,57, 2021-08-20,0
30871482,Amur leopard,1560270,autoconfirmed,,9211,Fewer than 30 watchers,,3,10347,873,72,24,5, 2021-10-16T03:44:53Z, 2021-10-16,03:44:53Z,57, 2021-08-20,0
53992581,Amy Coney Barrett,12950286,autoconfirmed,,344,Fewer than 30 watchers,,1,169,58,0,0,7, 2021-10-16T15:14:30Z, 2021-10-16,15:14:30Z,57, 2021-08-20,0
57634913,Amy Fee,17387,autoconfirmed,,95825,67,8,4,23285,1977,0,0,7, 2021-10-16T18:11:23Z, 2021-10-16,18:11:23Z,57, 2021-08-20,0
3252,Amygdalin,1997547,autoconfirmed,,8844,35,6,1,3285,3588,0,0,, 2021-10-17T00:40:55Z, 2021-10-17,00:40:55Z,58, 2021-08-20,0
21307011,Ana Kasparian,2184840,autoconfirmed,,4193,Fewer than 30 watchers,,2,3461,233,15,1,11, 2021-10-17T13:02:48Z, 2021-10-17,13:02:48Z,58, 2021-08-20,0
48444764,An App a Day,95505,autoconfirmed,,87622,148,26,8,8931,3532,0,0,28, 2021-10-17T04:58:15Z, 2021-10-17,04:58:15Z,58, 2021-08-20,0
51347128,Ana Navarro,2202023,autoconfirmed,,78587,140,42,9,82324,1413,19,11,18, 2021-10-17T23:29:05Z, 2021-10-17,23:29:05Z,58, 2021-08-20,0
67932739,AnEsonGib,,autoconfirmed,,31796,152,21,7,39866,1736,1,1,21, 2021-10-17T03:26:22Z, 2021-10-17,03:26:22Z,58, 2021-08-20,0
12,Anarchism,6318943,autoconfirmed,,57149,139,8,9,27809,5629,0,0,25, 2021-10-18T22:06:40Z, 2021-10-18,22:06:40Z,59, 2021-08-20,0
809,Anaconda,3485888,autoconfirmed,,20911,328,21,5,72117,3646,3,2,18, 2021-10-18T00:26:24Z, 2021-10-18,00:26:24Z,59, 2021-08-20,0
2460,Anal sex,19833307,autoconfirmed,,48589,71,12,6,4115,613,0,0,6, 2021-10-18T14:26:14Z, 2021-10-18,14:26:14Z,59, 2021-08-20,0
263006,Anal,456568,autoconfirmed,,10025,35,13,2,3579,951,0,0,, 2021-10-18T13:18:16Z, 2021-10-18,13:18:16Z,59, 2021-08-20,0
18577523,Anand Mahindra,1503097,autoconfirmed,,14737,143,13,1,5599,455,3,3,4, 2021-10-18T19:00:26Z, 2021-10-18,19:00:26Z,59, 2021-08-20,0
31280906,Anangpal Tomar,166120,autoconfirmed,,46752,305,22,8,185754,5337,2,2,34, 2021-10-18T20:22:33Z, 2021-10-18,20:22:33Z,59, 2021-08-20,0
50241931,Anca Verma,153670,autoconfirmed,,31615,36,4,4,17870,554,0,0,10, 2021-10-18T23:19:54Z, 2021-10-18,23:19:54Z,59, 2021-08-20,0
52091258,Anand L Rai,155761,autoconfirmed,,50039,154,16,18,9766,2553,0,0,17, 2021-10-18T17:08:38Z, 2021-10-18,17:08:38Z,59, 2021-08-20,0
56826414,Anand L. Rai,418494,autoconfirmed,,98,152,15,0,3549,1,0,0,3, 2021-10-18T17:08:38Z, 2021-10-18,17:08:38Z,59, 2021-08-20,0
874,Ancient Egypt,10499858,autoconfirmed,,19546,223,35,19,79372,4800,21,14,22, 2021-10-19T15:15:07Z, 2021-10-19,15:15:07Z,60, 2021-08-20,0
66540,Ancient Greece,8705226,autoconfirmed,,13918,Fewer than 30 watchers,,0,2616,81,8,5,12, 2021-10-19T20:36:28Z, 2021-10-19,20:36:28Z,60, 2021-08-20,0
18880184,Ancient Egyptian race controversy,2270366,autoconfirmed,,45220,59,8,1,12864,1335,2,2,17, 2021-10-19T20:32:47Z, 2021-10-19,20:32:47Z,60, 2021-08-20,0
45690710,Ancestral Puebloans,1348983,autoconfirmed,,80484,55,11,6,17807,6391,9,6,12, 2021-10-19T10:34:40Z, 2021-10-19,10:34:40Z,60, 2021-08-20,0
2722,Anders Celsius,556144,autoconfirmed,,53439,110,14,11,52233,2693,22,14,11, 2021-10-20T14:06:42Z, 2021-10-20,14:06:42Z,61, 2021-08-20,0
148363,Ancient Greek,5186063,autoconfirmed,,15262,33,10,223,1508,481,0,0,12, 2021-10-20T03:52:51Z, 2021-10-20,03:52:51Z,61, 2021-08-20,0
274099,Ancient Greek religion,1788983,autoconfirmed,,4200,Fewer than 30 watchers,,1,202,151,0,0,9, 2021-10-20T03:52:58Z, 2021-10-20,03:52:58Z,61, 2021-08-20,0
521555,Ancient Rome,8068335,autoconfirmed,,6917,33,5,1,2765,607,5,4,10, 2021-10-20T12:39:12Z, 2021-10-20,12:39:12Z,61, 2021-08-20,0
635041,Anderson Cooper,16182886,autoconfirmed,,4285,Fewer than 30 watchers,,2,2795,247,3,3,4, 2021-10-20T16:49:03Z, 2021-10-20,16:49:03Z,61, 2021-08-20,0
2047010,Anderson Report,29290,autoconfirmed,,9553,Fewer than 30 watchers,,3,204,102,0,0,4, 2021-10-20T17:29:57Z, 2021-10-20,17:29:57Z,61, 2021-08-20,0
2417624,Ancient Macedonians,762394,autoconfirmed,,7423,Fewer than 30 watchers,,0,18528,143,101,18,5, 2021-10-20T11:51:47Z, 2021-10-20,11:51:47Z,61, 2021-08-20,0
5390123,Anderson Silva,9853850,autoconfirmed,,0,Fewer than 30 watchers,,0,0,,,,, 2021-10-20T18:22:39Z, 2021-10-20,18:22:39Z,61, 2021-08-20,0
23637966,Andrade (wrestler),664020,autoconfirmed,,2292,Fewer than 30 watchers,,2,704,226,0,0,9, 2021-10-20T20:02:59Z, 2021-10-20,20:02:59Z,61, 2021-08-20,0
62785789,Andrade Cien Almas,970739,autoconfirmed,,28542,Fewer than 30 watchers,,8,5584,328,5,3,9, 2021-10-20T21:37:48Z, 2021-10-20,21:37:48Z,61, 2021-08-20,0
1938,Andrew Carnegie,7581906,autoconfirmed,,23102,359,30,12,126221,3224,2,2,11, 2021-10-21T20:19:58Z, 2021-10-21,20:19:58Z,62, 2021-08-20,0
555489,Andrew Cuomo,16046721,autoconfirmed,,6076,Fewer than 30 watchers,,3,1983,107,0,0,4, 2021-10-21T20:26:02Z, 2021-10-21,20:26:02Z,62, 2021-08-20,0
1720942,Andrew Breitbart,4610554,autoconfirmed,,7424,Fewer than 30 watchers,,0,48191,238,69,32,8, 2021-10-21T18:10:05Z, 2021-10-21,18:10:05Z,62, 2021-08-20,0
5993647,Andrew Garfield,13127818,autoconfirmed,,107094,247,18,26,20440,4734,3,2,38, 2021-10-21T23:10:20Z, 2021-10-21,23:10:20Z,62, 2021-08-20,0
22026958,Andrea James,181577,autoconfirmed,,22254,35,4,4,6838,2268,9,5,4, 2021-10-21T16:04:45Z, 2021-10-21,16:04:45Z,62, 2021-08-20,0
36147559,Andraž Šporar,250154,autoconfirmed,,62567,Fewer than 30 watchers,,1,484,259,38,11,7, 2021-10-21T12:50:17Z, 2021-10-21,12:50:17Z,62, 2021-08-20,0
39481005,Andrea Brillantes,1186196,autoconfirmed,,2754,Fewer than 30 watchers,,0,411,33,12,8,4, 2021-10-21T12:59:25Z, 2021-10-21,12:59:25Z,62, 2021-08-20,0
57859016,Andrea Toscano,77355,autoconfirmed,,0,Fewer than 30 watchers,,0,0,,,,, 2021-10-21T16:05:08Z, 2021-10-21,16:05:08Z,62, 2021-08-20,0
64229713,Andrew Clyde,156044,autoconfirmed,,85,Fewer than 30 watchers,,0,1,1,0,0,3, 2021-10-21T20:26:02Z, 2021-10-21,20:26:02Z,62, 2021-08-20,0
66955132,Andrew Cuomo sexual harassment allegations,88920,autoconfirmed,,16580,117,31,4,62178,1681,9,6,11, 2021-10-21T20:48:18Z, 2021-10-21,20:48:18Z,62, 2021-08-20,0
1623,Andrew Jackson,16765891,autoconfirmed,,53650,99,61,8,26341,1202,28,13,18, 2021-10-22T11:40:10Z, 2021-10-22,11:40:10Z,63, 2021-08-20,0
1624,Andrew Johnson,9898928,autoconfirmed,,91515,206,25,21,72291,3549,11,9,22, 2021-10-22T14:14:22Z, 2021-10-22,14:14:22Z,63, 2021-08-20,0
1897839,Andrew Krystal,20112,autoconfirmed,,26002,Fewer than 30 watchers,,1,22338,511,13,4,9, 2021-10-22T16:14:06Z, 2021-10-22,16:14:06Z,63, 2021-08-20,0
2199640,Andrew Landeryou,35701,autoconfirmed,,58175,203,94,13,469367,1317,49,17,26, 2021-10-22T16:14:25Z, 2021-10-22,16:14:25Z,63, 2021-08-20,0
2929283,Andrew Lawrence (comedian),184432,autoconfirmed,,25333,Fewer than 30 watchers,,1,36024,192,59,16,7, 2021-10-22T21:26:33Z, 2021-10-22,21:26:33Z,63, 2021-08-20,0
17708853,Andrew Johnston (singer),171796,autoconfirmed,,98894,267,36,13,68738,5629,13,9,18, 2021-10-22T14:14:38Z, 2021-10-22,14:14:38Z,63, 2021-08-20,0
50231488,Andrew Murray (singer),2726,autoconfirmed,,44,Fewer than 30 watchers,,0,50,78,6,4,, 2021-10-22T22:53:09Z, 2021-10-22,22:53:09Z,63, 2021-08-20,0
647837,Andrew Sachs,1438701,autoconfirmed,,18443,Fewer than 30 watchers,,4,538,379,18,6,16, 2021-10-23T10:56:54Z, 2021-10-23,10:56:54Z,64, 2021-08-20,0
1039393,Andrewsarchus,520695,autoconfirmed,,3351,Fewer than 30 watchers,,3,217,137,0,0,6, 2021-10-23T19:58:36Z, 2021-10-23,19:58:36Z,64, 2021-08-20,0
9379281,Andrew Thomas (American politician),42598,autoconfirmed,,4483,41,10,0,6247,489,31,4,2, 2021-10-23T13:42:40Z, 2021-10-23,13:42:40Z,64, 2021-08-20,0
12610483,Android (operating system),23990129,autoconfirmed,,5894,73,15,7,58049,1069,2,2,10, 2021-10-23T22:00:48Z, 2021-10-23,22:00:48Z,64, 2021-08-20,0
18771008,Andrew Peach,38245,autoconfirmed,,27612,82,5,7,4351,1260,31,7,6, 2021-10-23T09:19:14Z, 2021-10-23,09:19:14Z,64, 2021-08-20,0
19990546,Andrew Wakefield,3111660,autoconfirmed,,153162,248,23,29,62358,8356,16,12,18, 2021-10-23T14:09:03Z, 2021-10-23,14:09:03Z,64, 2021-08-20,0
36281388,Andrew dennis biersack,1290,autoconfirmed,,42239,81,12,37,7390,2825,17,8,7, 2021-10-23T15:57:27Z, 2021-10-23,15:57:27Z,64, 2021-08-20,0
40567065,Andrew Wilson (businessman),475057,autoconfirmed,,118966,179,24,56,44171,3155,23,14,12, 2021-10-23T15:16:01Z, 2021-10-23,15:16:01Z,64, 2021-08-20,0
44319671,Andrew Thomas (prosecutor),20652,autoconfirmed,,4687,Fewer than 30 watchers,,3,8229,161,8,5,3, 2021-10-23T14:00:25Z, 2021-10-23,14:00:25Z,64, 2021-08-20,0
47596586,Andrew Thomas (politician),34016,autoconfirmed,,143016,39,5,0,1473,3890,1,1,15, 2021-10-23T13:58:42Z, 2021-10-23,13:58:42Z,64, 2021-08-20,0
641959,Andy Dick,4421414,autoconfirmed,,78242,78,15,3,386159,4712,41,23,17, 2021-10-24T23:25:54Z, 2021-10-24,23:25:54Z,65, 2021-08-20,0
720564,Andrés Manuel López Obrador,3852104,autoconfirmed,,16195,30,5,0,1985,589,16,12,16, 2021-10-24T15:22:09Z, 2021-10-24,15:22:09Z,65, 2021-08-20,0
30752816,Android version history,22816741,autoconfirmed,,4648,Fewer than 30 watchers,,4,6560,143,10,7,4, 2021-10-24T10:14:38Z, 2021-10-24,10:14:38Z,65, 2021-08-20,0
31979626,Andrés Chadwick,51909,autoconfirmed,,33540,111,22,9,18440,2015,5,3,20, 2021-10-24T13:21:02Z, 2021-10-24,13:21:02Z,65, 2021-08-20,0
32387166,Andy Biersack,3015331,autoconfirmed,,85095,361,56,14,63360,6671,3,2,36, 2021-10-24T15:26:20Z, 2021-10-24,15:26:20Z,65, 2021-08-20,0
43063766,Android rooting,3848885,autoconfirmed,,104449,439,37,15,136028,5239,31,15,25, 2021-10-24T02:50:00Z, 2021-10-24,02:50:00Z,65, 2021-08-20,0
864,Andy Warhol,17815663,autoconfirmed,,131001,439,16,27,7872,10075,29,15,, 2021-10-25T16:37:22Z, 2021-10-25,16:37:22Z,66, 2021-08-20,0
2994,Anemometer,1796733,autoconfirmed,,102584,188,36,32,25710,3344,50,16,16, 2021-10-25T20:01:42Z, 2021-10-25,20:01:42Z,66, 2021-08-20,0
344124,Andy García,7177672,autoconfirmed,,107257,323,25,9,177786,5312,27,16,33, 2021-10-25T00:48:51Z, 2021-10-25,00:48:51Z,66, 2021-08-20,0
431572,Andy Goldsworthy,1117636,autoconfirmed,,53543,89,23,5,56929,1192,23,15,11, 2021-10-25T02:42:03Z, 2021-10-25,02:42:03Z,66, 2021-08-20,0
1961182,Andy Douglas,63286,autoconfirmed,,39473,Fewer than 30 watchers,,2,3771,662,28,6,5, 2021-10-25T00:00:15Z, 2021-10-25,00:00:15Z,66, 2021-08-20,0
2457330,Andy Hurley,888183,autoconfirmed,,39190,72,6,19,14492,2562,24,18,9, 2021-10-25T06:54:58Z, 2021-10-25,06:54:58Z,66, 2021-08-20,0
